system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,date,img_qual,lat,lon,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_2_LE07_042034_20170912_0000000000000000000f,371.0,16,543.0,519.0,2373.0,1870.0,2970.0,930.0,14.0,2017-09-12,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,148.032516,37.81551,162.0,0.0,
1_2_LE07_042034_20170928_0000000000000000000f,341.0,16,517.0,548.0,2152.0,1828.0,2950.0,933.0,1.0,2017-09-28,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,153.708939,43.002556,81.0,0.0,
1_2_LE07_042034_20180510_0000000000000000000f,434.0,16,636.0,722.0,2435.0,2161.0,2975.0,1370.0,6.0,2018-05-10,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,133.493698,26.184513,67.0,0.0,
1_2_LE07_042034_20180526_0000000000000000000f,20000.0,10,20000.0,20000.0,5280.0,4206.0,2663.0,3206.0,47.0,2018-05-26,9.0,37.79609857618635,-119.85809908812581,14.0,LANDSAT_7,127.830711,23.667465,272.0,34.0,
1_2_LE07_042034_20180611_0000000000000000000f,359.0,16,604.0,565.0,3119.0,2046.0,3005.0,1053.0,3.0,2018-06-11,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,123.235809,22.772202,49.0,0.0,
1_2_LE07_042034_20180627_0000000000000000000f,293.0,5,611.0,444.0,3845.0,1877.0,3015.0,856.0,2.0,2018-06-27,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.405106,23.26989,30.0,0.0,
1_2_LE07_042034_20180713_0000000000000000000f,20000.0,14,20000.0,20000.0,8490.0,20000.0,2683.0,5385.0,69.0,2018-07-13,9.0,37.79609857618635,-119.85809908812581,46.0,LANDSAT_7,123.010124,24.83654,214.0,34.0,
1_2_LE07_042034_20180729_0000000000000000000f,742.0,5,854.0,739.0,2690.0,1966.0,3029.0,1071.0,5.0,2018-07-29,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,127.554367,27.255802,707.0,0.0,
1_2_LE07_042034_20180915_0000000000000000000f,405.0,16,632.0,651.0,3012.0,2136.0,2934.0,1144.0,5.0,2018-09-15,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,147.381729,39.181679,61.0,0.0,
1_2_LE07_042034_20190513_0000000000000000000f,855.0,16,1028.0,1019.0,2538.0,1803.0,2796.0,1149.0,34.0,2019-05-13,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,128.554001,27.088421,273.0,0.0,
1_2_LE07_042034_20190529_0000000000000000000f,715.0,16,949.0,859.0,3400.0,2381.0,2913.0,1421.0,32.0,2019-05-29,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,122.907288,25.019188,133.0,0.0,
1_2_LE07_042034_20190614_0000000000000000000f,344.0,16,604.0,530.0,3189.0,1858.0,2995.0,931.0,9.0,2019-06-14,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.752533,24.524712,105.0,0.0,
1_2_LE07_042034_20190630_0000000000000000000f,335.0,16,617.0,493.0,3277.0,1794.0,2980.0,861.0,4.0,2019-06-30,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.556389,25.302589,67.0,0.0,
1_2_LE07_042034_20190716_0000000000000000000f,315.0,16,613.0,468.0,3271.0,1760.0,2995.0,854.0,3.0,2019-07-16,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.647636,27.042885,77.0,0.0,
1_2_LE07_042034_20190801_0000000000000000000f,322.0,16,568.0,494.0,3089.0,1663.0,3000.0,803.0,1.0,2019-08-01,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,124.42524,29.55006,98.0,0.0,
1_2_LE07_042034_20190817_0000000000000000000f,320.0,16,519.0,498.0,2905.0,1627.0,3015.0,857.0,1.0,2019-08-17,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,130.823685,32.791946,98.0,0.0,
1_2_LE07_042034_20190902_0000000000000000000f,329.0,16,516.0,496.0,2670.0,1601.0,2985.0,764.0,20.0,2019-09-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,137.723648,36.763611,147.0,0.0,
1_2_LE07_042034_20200531_0000000000000000000f,355.0,13,588.0,548.0,2536.0,1835.0,2950.0,949.0,8.0,2020-05-31,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,115.907234,27.907501,98.0,0.0,
1_2_LE07_042034_20200616_0000000000000000000f,359.0,16,583.0,542.0,2763.0,1718.0,2955.0,964.0,5.0,2020-06-16,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,112.456818,27.816788,61.0,0.0,
1_2_LE07_042034_20200702_0000000000000000000f,319.0,4,497.0,499.0,2203.0,1362.0,2975.0,775.0,1.0,2020-07-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,111.90873,28.863689,130.0,0.0,
1_2_LE07_042034_20200718_0000000000000000000f,309.0,16,543.0,489.0,2685.0,1606.0,3010.0,894.0,1.0,2020-07-18,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,114.374321,30.729683,145.0,0.0,
1_2_LE07_042034_20200803_0000000000000000000f,318.0,16,547.0,490.0,2727.0,1685.0,3015.0,811.0,0.0,2020-08-03,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.238892,33.265297,141.0,0.0,
1_2_LE07_042034_20200819_0000000000000000000f,645.0,16,720.0,686.0,2338.0,1490.0,3005.0,821.0,17.0,2020-08-19,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,125.569969,36.441429,298.0,0.0,
1_2_LE07_042034_20200904_0000000000000000000f,340.0,16,523.0,500.0,2426.0,1590.0,3025.0,761.0,0.0,2020-09-04,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,132.380524,40.273682,169.0,0.0,
1_2_LE07_042034_20200920_0000000000000000000f,1689.0,4,1567.0,1433.0,2230.0,1032.0,2929.0,584.0,6.0,2020-09-20,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,138.821716,44.713898,175.0,0.0,
1_2_LE07_043034_19990630_0000000000000000000f,314.0,15,549.0,513.0,3287.0,1780.0,3034.0,949.0,1.0,1999-06-30,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.939774,24.597878,28.0,0.0,
1_2_LE07_043034_19990716_0000000000000000000f,315.0,15,499.0,450.0,2892.0,1513.0,2985.0,930.0,1.0,1999-07-16,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.230225,26.226357,49.0,0.0,
1_2_LE07_043034_19990801_0000000000000000000f,287.0,15,510.0,473.0,3121.0,1767.0,2995.0,930.0,0.0,1999-08-01,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,126.252693,28.660229,13.0,0.0,
1_2_LE07_043034_19990817_0000000000000000000f,260.0,15,475.0,457.0,2652.0,1726.0,3025.0,909.0,1.0,1999-08-17,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,132.900513,31.872826,11.0,0.0,
1_2_LE07_043034_19990902_0000000000000000000f,308.0,15,506.0,497.0,2428.0,1606.0,2939.0,846.0,1.0,1999-09-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,140.015839,35.85178,27.0,0.0,
1_2_LE07_043034_19990918_0000000000000000000f,20000.0,15,20000.0,20000.0,20000.0,4528.0,2375.0,4036.0,36.0,1999-09-18,9.0,37.79609857618635,-119.85809908812581,30.0,LANDSAT_7,146.633087,40.52528,128.0,34.0,
1_2_LE07_043034_20000515_0000000000000000000f,20000.0,15,20000.0,20000.0,6507.0,20000.0,2690.0,5268.0,83.0,2000-05-15,9.0,37.79609857618635,-119.85809908812581,46.0,LANDSAT_7,128.170547,26.414307,382.0,34.0,
1_2_LE07_043034_20000531_0000000000000000000f,377.0,15,563.0,637.0,2420.0,1785.0,2990.0,1087.0,1.0,2000-05-31,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,122.795975,24.520515,16.0,0.0,
1_2_LE07_043034_20000616_0000000000000000000f,317.0,15,537.0,536.0,2574.0,1678.0,3029.0,1023.0,1.0,2000-06-16,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.166931,24.163925,46.0,0.0,
1_2_LE07_043034_20000702_0000000000000000000f,294.0,15,493.0,510.0,2644.0,1578.0,2980.0,958.0,2.0,2000-07-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.629616,25.0411,40.0,0.0,
1_2_LE07_043034_20000718_0000000000000000000f,288.0,15,495.0,446.0,2699.0,1682.0,3005.0,922.0,0.0,2000-07-18,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.366631,26.848457,9.0,0.0,
1_2_LE07_043034_20000803_0000000000000000000f,20000.0,15,20000.0,20000.0,20000.0,2730.0,2457.0,2489.0,12.0,2000-08-03,9.0,37.79609857618635,-119.85809908812581,30.0,LANDSAT_7,126.672607,29.436775,240.0,34.0,
1_2_LE07_043034_20000819_0000000000000000000f,267.0,15,479.0,461.0,2201.0,1639.0,3000.0,953.0,1.0,2000-08-19,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,133.392929,32.785931,12.0,0.0,
1_2_LE07_043034_20000904_0000000000000000000f,367.0,15,375.0,312.0,1162.0,641.0,2859.0,341.0,14.0,2000-09-04,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,140.412506,36.891407,166.0,4.0,
1_2_LE07_043034_20000920_0000000000000000000f,318.0,15,479.0,490.0,1929.0,1513.0,3005.0,851.0,1.0,2000-09-20,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,146.834991,41.642242,19.0,0.0,
1_2_LE07_043034_20010502_0000000000000000000f,498.0,15,772.0,894.0,2122.0,2500.0,2975.0,1590.0,2.0,2001-05-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,131.867279,29.531536,43.0,0.0,
1_2_LE07_043034_20010518_0000000000000000000f,423.0,15,614.0,603.0,2188.0,2023.0,3010.0,1123.0,1.0,2001-05-18,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,126.313072,26.327927,82.0,0.0,
1_2_LE07_043034_20010603_0000000000000000000f,370.0,15,519.0,564.0,2722.0,1799.0,2985.0,1145.0,0.0,2001-06-03,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.13768,24.737007,9.0,0.0,
1_2_LE07_043034_20010619_0000000000000000000f,320.0,15,517.0,563.0,2794.0,1738.0,3049.0,1103.0,0.0,2001-06-19,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.028511,24.628052,14.0,0.0,
1_2_LE07_043034_20010705_0000000000000000000f,892.0,15,1106.0,1072.0,2937.0,1920.0,2886.0,1263.0,34.0,2001-07-05,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.091072,25.685944,212.0,4.0,
1_2_LE07_043034_20010721_0000000000000000000f,307.0,15,552.0,514.0,2810.0,1831.0,3010.0,958.0,0.0,2001-07-21,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.342178,27.619606,17.0,0.0,
1_2_LE07_043034_20010806_0000000000000000000f,295.0,15,521.0,500.0,2445.0,1732.0,3049.0,973.0,0.0,2001-08-06,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,126.948997,30.314278,16.0,0.0,
1_2_LE07_043034_20010822_0000000000000000000f,366.0,15,548.0,576.0,2525.0,1742.0,2985.0,1050.0,2.0,2001-08-22,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,133.796295,33.76281,73.0,0.0,
1_2_LE07_043034_20010907_0000000000000000000f,442.0,15,535.0,581.0,2212.0,1557.0,3010.0,875.0,2.0,2001-09-07,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,140.800705,37.944969,49.0,0.0,
1_2_LE07_043034_20010923_0000000000000000000f,1108.0,15,1213.0,1217.0,2540.0,1455.0,2778.0,990.0,62.0,2001-09-23,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,147.089294,42.753368,78.0,0.0,
1_2_LE07_043034_20020505_0000000000000000000f,484.0,15,760.0,864.0,2098.0,2306.0,2955.0,1420.0,1.0,2002-05-05,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,130.466843,29.055489,27.0,0.0,
1_2_LE07_043034_20020521_0000000000000000000f,20000.0,15,3970.0,20000.0,4821.0,2506.0,2663.0,2102.0,64.0,2002-05-21,9.0,37.79609857618635,-119.85809908812581,10.0,LANDSAT_7,124.879021,26.132256,268.0,34.0,
1_2_LE07_043034_20020606_0000000000000000000f,363.0,15,585.0,610.0,2634.0,2039.0,3044.0,1172.0,1.0,2002-06-06,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.999161,24.810486,21.0,0.0,
1_2_LE07_043034_20020622_0000000000000000000f,310.0,15,532.0,497.0,2248.0,1583.0,2985.0,921.0,4.0,2002-06-22,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.429733,24.926781,34.0,0.0,
1_2_LE07_043034_20020708_0000000000000000000f,332.0,15,565.0,525.0,2852.0,1929.0,3053.0,1047.0,0.0,2002-07-08,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.102676,26.135529,8.0,0.0,
1_2_LE07_043034_20020724_0000000000000000000f,304.0,15,469.0,507.0,2582.0,1591.0,3020.0,933.0,1.0,2002-07-24,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.844208,28.189266,61.0,0.0,
1_2_LE07_043034_20020809_0000000000000000000f,460.0,15,583.0,579.0,2357.0,1495.0,3039.0,882.0,1.0,2002-08-09,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,127.768028,30.990448,177.0,0.0,
1_2_LE07_043034_20020825_0000000000000000000f,314.0,15,454.0,489.0,2098.0,1369.0,2995.0,760.0,0.0,2002-08-25,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,134.743027,34.544083,15.0,0.0,
1_2_LE07_043034_20020910_0000000000000000000f,284.0,15,430.0,521.0,2099.0,1590.0,3005.0,828.0,0.0,2002-09-10,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,141.699051,38.826797,21.0,0.0,
1_2_LE07_043034_20020926_0000000000000000000f,306.0,15,463.0,471.0,2023.0,1434.0,2995.0,908.0,4.0,2002-09-26,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,147.846329,43.699268,12.0,0.0,
1_2_LE07_043034_20030524_0000000000000000000f,369.0,15,551.0,566.0,2004.0,1670.0,2985.0,1008.0,3.0,2003-05-24,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,123.917343,25.778526,84.0,0.0,
1_2_LE07_043034_20030727_0000000000000000000f,577.0,15,792.0,768.0,2950.0,1798.0,2945.0,1121.0,5.0,2003-07-27,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,122.808365,28.58588,136.0,8.0,
1_2_LE07_043034_20030828_0000000000000000000f,392.0,15,545.0,502.0,1840.0,1106.0,2892.0,678.0,3.0,2003-08-28,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,136.080811,35.19696,118.0,0.0,
1_2_LE07_043034_20030929_0000000000000000000f,340.0,15,436.0,432.0,2077.0,1383.0,2980.0,822.0,0.0,2003-09-29,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,148.917725,44.550892,35.0,0.0,
1_2_LE07_043034_20040510_0000000000000000000f,382.0,15,566.0,639.0,2449.0,1827.0,2908.0,1094.0,16.0,2004-05-10,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,128.664627,27.79887,20.0,4.0,
1_2_LE07_043034_20040526_0000000000000000000f,289.0,15,492.0,542.0,2150.0,1585.0,2950.0,1079.0,2.0,2004-05-26,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,123.137299,25.424767,43.0,0.0,
1_2_LE07_043034_20040611_0000000000000000000f,301.0,4,482.0,483.0,2321.0,1632.0,2965.0,952.0,1.0,2004-06-11,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.898582,24.624886,16.0,0.0,
1_2_LE07_043034_20040627_0000000000000000000f,380.0,15,540.0,554.0,2622.0,1604.0,2990.0,961.0,2.0,2004-06-27,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.423172,25.147156,63.0,0.0,
1_2_LE07_043034_20040713_0000000000000000000f,282.0,4,472.0,491.0,2225.0,1511.0,3015.0,859.0,0.0,2004-07-13,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.248207,26.661583,22.0,0.0,
1_2_LE07_043034_20040729_0000000000000000000f,289.0,15,528.0,507.0,2694.0,1806.0,3039.0,922.0,1.0,2004-07-29,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,123.900948,28.976913,11.0,0.0,
1_2_LE07_043034_20040814_0000000000000000000f,318.0,15,491.0,489.0,2276.0,1466.0,3005.0,757.0,9.0,2004-08-14,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,130.341599,32.042622,35.0,0.0,
1_2_LE07_043034_20040915_0000000000000000000f,286.0,15,385.0,423.0,1982.0,1147.0,2975.0,614.0,0.0,2004-09-15,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,144.198715,40.379482,16.0,0.0,
1_2_LE07_043034_20050513_0000000000000000000f,479.0,15,665.0,682.0,2308.0,1772.0,2902.0,1021.0,8.0,2005-05-13,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,127.83931,27.207073,38.0,0.0,
1_2_LE07_043034_20050529_0000000000000000000f,538.0,15,630.0,650.0,1711.0,1145.0,2813.0,759.0,15.0,2005-05-29,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,122.414619,25.104744,55.0,8.0,
1_2_LE07_043034_20050630_0000000000000000000f,274.0,15,480.0,419.0,2613.0,1483.0,2995.0,771.0,1.0,2005-06-30,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.642418,25.269409,78.0,0.0,
1_2_LE07_043034_20050716_0000000000000000000f,273.0,15,475.0,413.0,2822.0,1492.0,3010.0,814.0,1.0,2005-07-16,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,120.023376,26.936237,75.0,0.0,
1_2_LE07_043034_20050801_0000000000000000000f,258.0,15,446.0,400.0,2438.0,1419.0,2990.0,727.0,0.0,2005-08-01,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,125.06382,29.380863,44.0,0.0,
1_2_LE07_043034_20050817_0000000000000000000f,277.0,3,496.0,424.0,3229.0,1729.0,2950.0,759.0,2.0,2005-08-17,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,131.705032,32.584553,87.0,0.0,
1_2_LE07_043034_20050902_0000000000000000000f,274.0,12,447.0,500.0,2428.0,1691.0,2990.0,904.0,1.0,2005-09-02,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,138.806137,36.539188,31.0,0.0,
1_2_LE07_043034_20050918_0000000000000000000f,384.0,15,550.0,574.0,2399.0,1601.0,2881.0,838.0,10.0,2005-09-18,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,145.427795,41.171932,57.0,0.0,
1_2_LE07_043034_20060601_0000000000000000000f,299.0,15,470.0,491.0,2491.0,1559.0,2980.0,900.0,2.0,2006-06-01,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.685303,24.855186,49.0,0.0,
1_2_LE07_043034_20060617_0000000000000000000f,272.0,15,481.0,451.0,3146.0,1593.0,3000.0,890.0,1.0,2006-06-17,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.264389,24.546127,11.0,0.0,
1_2_LE07_043034_20060703_0000000000000000000f,253.0,15,463.0,418.0,2903.0,1586.0,3000.0,789.0,1.0,2006-07-03,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.915665,25.451775,29.0,0.0,
1_2_LE07_043034_20060719_0000000000000000000f,288.0,15,474.0,431.0,2645.0,1494.0,2980.0,720.0,12.0,2006-07-19,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,120.820084,27.258896,140.0,0.0,
1_2_LE07_043034_20060820_0000000000000000000f,271.0,15,446.0,436.0,2408.0,1329.0,2990.0,775.0,4.0,2006-08-20,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,133.030167,33.178436,18.0,0.0,
1_2_LE07_043034_20060905_0000000000000000000f,319.0,1,575.0,689.0,2939.0,2294.0,2995.0,1196.0,0.0,2006-09-05,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,140.102768,37.267296,23.0,0.0,
1_2_LE07_043034_20060921_0000000000000000000f,281.0,15,461.0,455.0,2194.0,1548.0,2945.0,885.0,0.0,2006-09-21,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,146.560974,42.000908,18.0,0.0,
1_2_LE07_043034_20070503_0000000000000000000f,2685.0,5,2761.0,2728.0,4005.0,3239.0,2716.0,2748.0,38.0,2007-05-03,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,131.673035,29.347725,334.0,0.0,
1_2_LE07_043034_20070519_0000000000000000000f,344.0,15,522.0,504.0,2202.0,1667.0,2965.0,1069.0,1.0,2007-05-19,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,126.115334,26.195866,70.0,0.0,
1_2_LE07_043034_20070604_0000000000000000000f,336.0,15,550.0,516.0,2572.0,1669.0,2975.0,1037.0,2.0,2007-06-04,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.026794,24.647919,68.0,0.0,
1_2_LE07_043034_20070620_0000000000000000000f,326.0,11,543.0,542.0,2961.0,1843.0,3010.0,993.0,0.0,2007-06-20,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.053902,24.576546,24.0,0.0,
1_2_LE07_043034_20070706_0000000000000000000f,295.0,15,485.0,506.0,2462.0,1581.0,3044.0,824.0,1.0,2007-07-06,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.297989,25.650833,75.0,0.0,
1_2_LE07_043034_20070722_0000000000000000000f,295.0,2,591.0,500.0,3377.0,2020.0,2995.0,927.0,0.0,2007-07-22,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,121.704132,27.607086,9.0,0.0,
1_2_LE07_043034_20070807_0000000000000000000f,297.0,15,482.0,481.0,2726.0,1559.0,2970.0,774.0,0.0,2007-08-07,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,127.435951,30.317562,15.0,0.0,
1_2_LE07_043034_20070823_0000000000000000000f,293.0,15,489.0,502.0,2669.0,1646.0,3025.0,787.0,2.0,2007-08-23,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,134.365845,33.795719,19.0,0.0,
1_2_LE07_043034_20070908_0000000000000000000f,265.0,8,418.0,419.0,2300.0,1339.0,3000.0,678.0,1.0,2007-09-08,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,141.391006,38.009373,38.0,0.0,
1_2_LE07_043034_20070924_0000000000000000000f,254.0,15,408.0,384.0,2127.0,1185.0,2886.0,635.0,0.0,2007-09-24,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,147.669708,42.841251,8.0,0.0,
1_2_LE07_043034_20080505_0000000000000000000f,715.0,3,967.0,1187.0,2472.0,2865.0,2929.0,1793.0,14.0,2008-05-05,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,130.531693,28.773365,54.0,0.0,
1_2_LE07_043034_20080521_0000000000000000000f,395.0,15,607.0,666.0,2255.0,2065.0,2934.0,1279.0,2.0,2008-05-21,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,124.924248,25.907562,62.0,0.0,
1_2_LE07_043034_20080606_0000000000000000000f,333.0,15,532.0,514.0,2385.0,1799.0,2960.0,1015.0,1.0,2008-06-06,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,120.073166,24.650085,12.0,0.0,
1_2_LE07_043034_20080622_0000000000000000000f,348.0,11,565.0,546.0,2895.0,1837.0,3020.0,1026.0,1.0,2008-06-22,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.602921,24.812881,79.0,0.0,
1_2_LE07_043034_20080708_0000000000000000000f,359.0,14,527.0,495.0,2417.0,1747.0,3044.0,946.0,2.0,2008-07-08,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,118.407356,26.068562,119.0,0.0,
1_2_LE07_043034_20080724_0000000000000000000f,303.0,15,496.0,480.0,2717.0,1598.0,3020.0,872.0,0.0,2008-07-24,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,122.273979,28.157413,36.0,0.0,
1_2_LE07_043034_20080809_0000000000000000000f,295.0,15,499.0,463.0,2572.0,1571.0,2995.0,850.0,0.0,2008-08-09,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,128.262024,31.006702,28.0,0.0,
1_2_LE07_043034_20080825_0000000000000000000f,273.0,15,430.0,415.0,2395.0,1357.0,3020.0,795.0,0.0,2008-08-25,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,135.253891,34.603558,36.0,0.0,
1_2_LE07_043034_20080910_0000000000000000000f,352.0,15,468.0,503.0,2217.0,1458.0,2965.0,865.0,6.0,2008-09-10,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,142.187225,38.931435,102.0,0.0,
1_2_LE07_043034_20080926_0000000000000000000f,321.0,15,435.0,469.0,2223.0,1367.0,2980.0,732.0,0.0,2008-09-26,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,148.283859,43.836018,16.0,0.0,
1_2_LE07_043034_20090524_0000000000000000000f,288.0,15,473.0,491.0,2283.0,1654.0,2975.0,1037.0,5.0,2009-05-24,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,124.45237,25.427094,49.0,0.0,
1_2_LE07_043034_20090609_0000000000000000000f,393.0,3,691.0,527.0,3466.0,1805.0,2881.0,884.0,9.0,2009-06-09,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.928314,24.396721,150.0,0.0,
1_2_LE07_043034_20090625_0000000000000000000f,291.0,15,511.0,428.0,2767.0,1625.0,2990.0,831.0,2.0,2009-06-25,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,117.989937,24.739105,103.0,0.0,
1_2_LE07_043034_20090711_0000000000000000000f,267.0,15,427.0,403.0,2430.0,1323.0,2980.0,804.0,8.0,2009-07-11,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,119.388985,26.122009,40.0,0.0,
1_2_LE07_043034_20090727_0000000000000000000f,677.0,15,706.0,623.0,2276.0,1442.0,3010.0,729.0,0.0,2009-07-27,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,123.71183,28.33461,140.0,0.0,
1_2_LE07_043034_20090812_0000000000000000000f,324.0,15,499.0,520.0,2507.0,1406.0,3010.0,720.0,5.0,2009-08-12,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,129.99527,31.303822,139.0,0.0,
1_2_LE07_043034_20090828_0000000000000000000f,3159.0,15,3107.0,2999.0,3591.0,1883.0,2431.0,1528.0,43.0,2009-08-28,9.0,37.79609857618635,-119.85809908812581,0.0,LANDSAT_7,137.072678,35.041115,179.0,2.0,
