system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,NO3,cloud_cover,date,elev,img_qual,lat,lon,ppt,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
2_LC08_031027_20130523_00000000000000000003,564.0,15,697.0,1020.0,1161.0,2728.0,3218.0,2292.0,0.66,0.12,2013-05-23,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.575775,29.937641,,,
2_LC08_031027_20130624_00000000000000000003,367.0,15,471.0,821.0,718.0,3259.0,2403.0,1390.0,0.66,11.79,2013-06-24,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.789474,28.040314,,,
2_LC08_031027_20130710_00000000000000000003,393.0,15,481.0,811.0,766.0,3087.0,2624.0,1529.0,0.66,0.22,2013-07-10,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.695145,29.458202,,,
2_LC08_031027_20130811_00000000000000000003,378.0,15,477.0,776.0,842.0,2775.0,2724.0,1652.0,0.66,7.62,2013-08-11,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,148.138046,35.906296,,,
2_LC08_031027_20130827_00000000000000000003,382.0,15,464.0,712.0,759.0,2517.0,2545.0,1534.0,0.66,24.13,2013-08-27,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,152.428802,40.516689,,,
2_LC08_031027_20130928_00000000000000000003,270.0,15,361.0,618.0,629.0,2459.0,2221.0,1206.0,0.66,76.33,2013-09-28,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,160.600891,51.45583,,,
2_LC08_031027_20140526_00000000000000000003,430.0,15,576.0,927.0,1004.0,2892.0,2985.0,1756.0,0.66,1.94,2014-05-26,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,146.061234,29.726009,,,
2_LC08_031027_20140713_00000000000000000003,316.0,15,373.0,700.0,600.0,2998.0,2254.0,1244.0,0.66,9.52,2014-07-13,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.020691,30.054302,,,
2_LC08_031027_20140830_00000000000000000003,319.0,15,408.0,676.0,683.0,2567.0,2465.0,1430.0,0.66,0.84,2014-08-30,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,152.534348,41.52903,,,
2_LC08_031027_20140915_00000000000000000003,377.0,15,447.0,717.0,700.0,2751.0,2587.0,1485.0,0.66,0.48,2014-09-15,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,156.899582,46.858669,,,
2_LC08_031027_20150614_00000000000000000003,276.0,15,353.0,696.0,664.0,2865.0,2095.0,1183.0,0.66,44.75,2015-06-14,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.73201,28.194958,,,
2_LC08_031027_20150716_00000000000000000003,219.0,11,359.0,882.0,728.0,4082.0,2774.0,1416.0,0.66,77.92,2015-07-16,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.152283,30.503639,,,
2_LC08_031027_20150801_00000000000000000003,379.0,15,479.0,754.0,850.0,3084.0,2661.0,1610.0,0.66,7.8,2015-08-01,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.80542,33.558865,,,
2_LC08_031027_20150902_00000000000000000003,476.0,15,567.0,842.0,956.0,2602.0,3019.0,1937.0,0.66,0.0,2015-09-02,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,153.234848,42.42371,,,
2_LC08_031027_20160515_00000000000000000003,515.0,15,666.0,1009.0,1054.0,2949.0,3137.0,2008.0,0.66,16.3,2016-05-15,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.964828,31.608715,,,
2_LC08_031027_20160531_00000000000000000003,225.0,13,306.0,537.0,492.0,2199.0,1409.0,845.0,0.66,79.3,2016-05-31,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,145.079239,29.015507,,,
2_LC08_031027_20160616_00000000000000000003,368.0,15,429.0,737.0,619.0,3370.0,2219.0,1209.5,0.66,15.46,2016-06-16,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.588669,28.109604,,,
2_LC08_031027_20160803_00000000000000000003,320.0,15,395.0,724.0,619.0,3340.0,2390.0,1218.0,0.66,2.39,2016-08-03,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,145.565399,34.152134,,,
2_LC08_031027_20170502_00000000000000000003,574.0,15,762.0,1137.0,1368.0,2905.0,3579.0,2351.0,0.66,24.03,2017-05-02,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,150.003113,34.931778,,,
2_LC08_031027_20170518_00000000000000000003,479.0,15,654.0,1053.0,1215.0,3087.0,3262.0,2065.0,0.66,0.21,2017-05-18,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.469467,31.049751,,,
2_LC08_031027_20170603_00000000000000000003,502.0,15,653.0,1027.0,1234.0,3107.0,3362.0,2153.0,0.66,0.42,2017-06-03,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.560074,28.744656,,,
2_LC08_031027_20170619_00000000000000000003,513.0,15,674.0,1041.0,1155.0,3459.0,3394.0,2238.0,0.66,28.25,2017-06-19,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.261871,28.127117,,,
2_LC08_031027_20170705_00000000000000000003,445.0,15,545.0,872.0,905.0,3480.0,2969.0,1711.0,0.66,0.8,2017-07-05,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.595657,29.091003,,,
2_LC08_031027_20170822_00000000000000000003,410.0,15,503.0,756.0,801.0,2637.0,2912.0,1893.0,0.66,3.42,2017-08-22,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,150.376007,39.157589,,,
2_LC08_031027_20170907_00000000000000000003,460.0,15,544.0,798.0,936.0,2709.0,3092.0,2102.0,0.66,0.03,2017-09-07,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,154.845535,44.218304,,,
2_LC08_031027_20180505_00000000000000000003,597.0,15,746.0,1010.0,1232.0,2413.0,3387.0,2459.0,0.66,8.45,2018-05-05,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,149.430557,34.202118,,,
2_LC08_031027_20180521_00000000000000000003,526.0,15,644.0,926.0,1026.0,2614.0,3139.0,2051.0,0.66,16.34,2018-05-21,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,146.62822,30.608078,,,
2_LC08_031027_20180606_00000000000000000003,489.0,15,568.0,839.0,856.0,2818.0,2873.0,1811.0,0.66,0.02,2018-06-06,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.759079,28.593643,,,
2_LC08_031027_20180622_00000000000000000003,605.0,2,675.0,898.0,1028.0,2700.0,3371.0,2761.0,0.66,13.71,2018-06-22,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.690079,28.262379,,,
2_LC08_031027_20180724_00000000000000000003,454.0,15,532.0,875.0,897.0,3158.0,3065.0,2013.0,0.66,4.02,2018-07-24,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.191925,31.979534,,,
2_LC08_031027_20180809_00000000000000000003,571.0,15,680.0,942.0,948.0,2908.0,3044.0,2107.0,0.66,0.06,2018-08-09,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,146.627274,35.56089,,,
2_LC08_031027_20180910_00000000000000000003,443.0,15,525.0,797.0,814.0,3020.0,2965.0,1856.0,0.66,0.0,2018-09-10,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,155.430969,45.18137,,,
2_LC08_031027_20190609_00000000000000000003,467.0,15,549.0,831.0,853.0,2821.0,2747.0,1749.0,0.66,29.2,2019-06-09,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.661224,28.336037,,,
2_LC08_031027_20190625_00000000000000000003,386.0,15,436.0,722.0,663.0,3082.0,2296.0,1360.0,0.66,11.49,2019-06-25,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.836472,28.283607,,,
2_LC08_031027_20190711_00000000000000000003,333.0,15,387.0,695.0,511.0,3569.0,2081.0,1036.0,0.66,10.15,2019-07-11,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.881699,29.739342,,,
2_LC08_031027_20190727_00000000000000000003,275.0,15,349.0,694.0,581.0,3586.0,2186.0,1098.0,0.66,1.64,2019-07-27,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.973267,32.453552,,,
2_LC08_031027_20190828_00000000000000000003,321.0,15,405.0,734.0,693.0,3299.0,2399.0,1315.0,0.66,0.7,2019-08-28,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,151.969177,40.819386,,,
2_LC08_031027_20200510_00000000000000000003,539.0,15,753.0,1162.0,1396.0,3384.0,3573.0,2342.0,0.66,20.72,2020-05-10,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,148.730835,32.750191,,,
2_LC08_031027_20200526_00000000000000000003,331.0,15,438.0,781.0,730.0,3309.0,2495.0,1393.0,0.66,21.13,2020-05-26,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,145.914932,29.655506,,,
2_LC08_031027_20200611_00000000000000000003,377.0,15,443.0,762.0,679.0,3442.0,2431.0,1331.0,0.66,2.66,2020-06-11,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.191055,28.222145,,,
2_LC08_031027_20200627_00000000000000000003,354.0,15,469.0,843.0,844.0,3338.0,2619.0,1553.0,0.66,0.8,2020-06-27,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.635818,28.446877,,,
2_LC08_031027_20200729_00000000000000000003,369.0,15,441.0,777.0,713.0,2940.0,2317.0,1360.0,0.66,19.38,2020-07-29,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.462646,33.043465,,,
2_LC08_031027_20200915_00000000000000000003,470.0,15,797.0,1250.0,1280.0,2893.0,2844.0,1742.0,0.66,13.8,2020-09-15,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,157.071808,47.039505,,,
2_LC08_032027_20130514_00000000000000000003,612.0,15,826.0,1187.0,1536.0,2571.0,3466.0,2476.0,0.66,4.31,2013-05-14,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,149.160248,31.675961,,,
2_LC08_032027_20130615_00000000000000000003,350.0,15,436.0,778.0,713.0,3091.0,2496.0,1413.0,0.66,2.31,2013-06-15,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.692902,27.900894,,,
2_LC08_032027_20130717_00000000000000000003,380.0,15,488.0,788.0,870.0,2966.0,2755.0,1578.0,0.66,25.79,2013-07-17,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.312073,30.496048,,,
2_LC08_032027_20130818_00000000000000000003,354.0,15,494.0,824.0,821.0,2911.0,2658.0,1614.0,0.66,58.2,2013-08-18,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,149.966217,37.829708,,,
2_LC08_032027_20130903_00000000000000000003,358.0,15,487.0,803.0,817.0,2551.0,2536.0,1508.0,0.66,33.62,2013-09-03,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,154.361603,42.756351,,,
2_LC08_032027_20140501_00000000000000000003,539.0,15,728.0,1052.0,1359.0,2438.0,3324.0,2268.0,0.66,2.75,2014-05-01,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,150.227631,35.28619,,,
2_LC08_032027_20140720_00000000000000000003,335.0,15,432.0,733.0,701.0,3009.0,2305.0,1279.0,0.66,0.0,2014-07-20,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.821854,31.17437,,,
2_LC08_032027_20140906_00000000000000000003,262.0,15,345.0,637.0,636.0,2643.0,2452.0,1350.0,0.66,0.26,2014-09-06,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,154.489426,43.800034,,,
2_LC08_032027_20140922_00000000000000000003,271.0,15,362.0,655.0,699.0,2624.0,2642.0,1569.0,0.66,0.0,2014-09-22,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,158.647217,49.322308,,,
2_LC08_032027_20150504_00000000000000000003,560.0,15,730.0,1084.0,1352.0,2610.0,3381.0,2197.0,0.66,8.23,2015-05-04,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,149.599228,34.553425,,,
2_LC08_032027_20150520_00000000000000000003,456.0,15,590.0,879.0,998.0,2415.0,2921.0,1932.0,0.66,0.01,2015-05-20,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,146.994492,30.809242,,,
2_LC08_032027_20150605_00000000000000000003,442.0,15,505.0,754.0,778.0,2666.0,2461.0,1572.0,0.66,63.76,2015-06-05,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.113373,28.659245,,,
2_LC08_032027_20150707_00000000000000000003,313.0,15,435.0,774.0,639.0,3024.0,2121.0,1272.0,0.66,11.33,2015-07-07,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.487839,29.290863,,,
2_LC08_032027_20150723_00000000000000000003,297.0,15,380.0,672.0,694.0,3087.0,2468.0,1392.0,0.66,1.66,2015-07-23,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.100876,31.709618,,,
2_LC08_032027_20150808_00000000000000000003,304.0,15,385.0,622.0,677.0,2310.0,1944.0,1238.0,0.66,9.95,2015-08-08,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,146.423615,35.21545,,,
2_LC08_032027_20150824_00000000000000000003,355.0,15,498.0,794.0,941.0,2825.0,3005.0,1882.0,0.66,2.27,2015-08-24,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,150.696014,39.624168,,,
2_LC08_032027_20150925_00000000000000000003,444.0,15,537.0,779.0,926.0,2501.0,3008.0,1989.0,0.66,14.5,2015-09-25,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,159.241211,50.314346,,,
2_LC08_032027_20160607_00000000000000000003,394.0,15,450.0,749.0,664.0,3383.0,2434.0,1431.0,0.66,33.91,2016-06-07,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.868027,28.412014,,,
2_LC08_032027_20160623_00000000000000000003,267.0,15,320.0,613.0,534.0,3249.0,2175.0,1191.0,0.66,5.01,2016-06-23,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.920837,28.23085,,,
2_LC08_032027_20160725_00000000000000000003,272.0,15,340.0,666.0,581.0,3058.0,2214.0,1161.0,0.66,0.0,2016-07-25,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,143.736176,32.198666,,,
2_LC08_032027_20160810_00000000000000000003,263.0,15,341.0,661.0,580.0,3115.0,2116.0,1056.0,0.66,27.45,2016-08-10,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.25058,35.882751,,,
2_LC08_032027_20160911_00000000000000000003,274.0,15,369.0,661.0,703.0,2729.0,2671.0,1430.0,0.66,3.08,2016-09-11,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,156.019928,45.649269,,,
2_LC08_032027_20160927_00000000000000000003,304.0,15,405.0,679.0,715.0,2775.0,2766.0,1642.0,0.66,0.01,2016-09-27,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,159.953537,51.282589,,,
2_LC08_032027_20170509_00000000000000000003,1345.0,12,1422.0,1617.0,1767.0,3272.0,3104.0,2200.0,0.66,22.57,2017-05-09,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,148.978653,33.054264,,,
2_LC08_032027_20170626_00000000000000000003,422.0,15,541.0,844.0,961.0,3218.0,3025.0,1961.0,0.66,1.86,2017-06-26,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.71965,28.368076,,,
2_LC08_032027_20170728_00000000000000000003,505.0,15,597.0,884.0,987.0,3181.0,3623.0,2155.0,0.66,37.56,2017-07-28,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.21315,32.773991,,,
2_LC08_032027_20170813_00000000000000000003,526.0,15,632.0,940.0,1016.0,2837.0,3151.0,1973.0,0.66,33.7,2017-08-13,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.934891,36.616539,,,
2_LC08_032027_20170829_00000000000000000003,432.0,15,510.0,784.0,779.0,2597.0,2814.0,1689.0,0.66,0.82,2017-08-29,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,152.337524,41.297783,,,
2_LC08_032027_20180613_00000000000000000003,490.0,15,552.0,855.0,830.0,2976.0,2574.0,1567.0,0.66,30.41,2018-06-13,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.685928,28.245853,,,
2_LC08_032027_20180715_00000000000000000003,393.0,15,491.0,809.0,863.0,3145.0,2928.0,1948.0,0.66,1.58,2018-07-15,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.944916,30.423809,,,
2_LC08_032027_20180731_00000000000000000003,448.0,15,506.0,777.0,785.0,2963.0,2901.0,1914.0,0.66,3.91,2018-07-31,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.535233,33.426571,,,
2_LC08_032027_20180816_00000000000000000003,505.0,15,607.0,858.0,1044.0,2805.0,3172.0,2283.0,0.66,10.45,2018-08-16,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,148.453781,37.419453,,,
2_LC08_032027_20180901_00000000000000000003,425.0,15,524.0,789.0,900.0,2749.0,3022.0,1991.0,0.66,0.98,2018-09-01,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,152.936935,42.210598,,,
2_LC08_032027_20180917_00000000000000000003,590.0,15,710.0,982.0,1110.0,3655.0,3782.0,2493.0,0.66,55.04,2018-09-17,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,157.273651,47.596031,,,
2_LC08_032027_20190531_00000000000000000003,495.0,15,587.0,851.0,911.0,2574.0,2770.0,1804.0,0.66,17.68,2019-05-31,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,145.207947,29.095245,,,
2_LC08_032027_20190702_00000000000000000003,315.0,15,371.0,652.0,558.0,3175.0,2213.0,1212.0,0.66,8.17,2019-07-02,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,141.596405,28.749828,,,
2_LC08_032027_20190718_00000000000000000003,279.0,15,339.0,675.0,536.0,3700.0,2060.0,1018.0,0.66,15.15,2019-07-18,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,142.567093,30.786083,,,
2_LC08_032027_20190819_00000000000000000003,292.0,15,373.0,660.0,601.0,3207.0,2260.0,1173.0,0.66,0.01,2019-08-19,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,149.459274,38.134178,,,
2_LC08_032027_20190904_00000000000000000003,324.0,15,407.0,728.0,698.0,3286.0,2481.0,1340.0,0.66,13.7,2019-09-04,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,153.928207,43.056934,,,
2_LC08_032027_20200517_00000000000000000003,457.0,15,612.0,955.0,1110.0,2982.0,3033.0,1961.0,0.66,0.01,2020-05-17,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,147.552872,31.199398,,,
2_LC08_032027_20200602_00000000000000000003,330.0,15,447.0,789.0,738.0,3451.0,2647.0,1447.0,0.66,49.36,2020-06-02,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,144.649567,28.818203,,,
2_LC08_032027_20200922_00000000000000000003,454.0,15,556.0,844.0,979.0,2593.0,3120.0,2061.0,0.66,0.04,2020-09-22,578,,47.12469850763304,-99.23809658262765,24.38,0.0,LANDSAT_8,158.806229,49.508972,,,
2_LC08_032029_20130514_00000000000000000011,600.0,15,796.0,1155.0,1302.0,2517.0,3540.0,2533.0,1.77,0.02,2013-05-14,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,145.097382,29.611656,,,
2_LC08_032029_20130615_00000000000000000011,549.0,15,625.0,964.0,872.0,2982.0,3063.0,1875.0,1.77,22.64,2013-06-15,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.666153,26.058521,,,
2_LC08_032029_20130701_00000000000000000011,498.0,15,595.0,951.0,900.0,2942.0,3030.0,1816.0,1.77,42.02,2013-07-01,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,137.508835,26.690918,,,
2_LC08_032029_20130717_00000000000000000011,543.0,15,706.0,1077.0,1255.0,2777.0,3467.0,2242.0,1.77,0.07,2013-07-17,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.731583,28.660233,,,
2_LC08_032029_20130903_00000000000000000011,580.0,15,755.0,1096.0,1249.0,2769.0,3822.0,2446.0,1.77,85.1,2013-09-03,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,151.699478,40.49345,,,
2_LC08_032029_20140602_00000000000000000011,500.0,15,585.0,901.0,829.0,2724.0,2817.0,1717.0,1.77,35.58,2014-06-02,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,139.999313,26.977322,,,
2_LC08_032029_20140704_00000000000000000011,397.0,15,543.0,1052.0,949.0,3768.0,3085.0,1633.0,1.77,82.04,2014-07-04,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,136.617172,27.205616,,,
2_LC08_032029_20140720_00000000000000000011,407.0,15,534.0,846.0,896.0,2576.0,2842.0,1707.0,1.77,0.0,2014-07-20,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.323288,29.356709,,,
2_LC08_032029_20140821_00000000000000000011,539.0,15,675.0,975.0,1201.0,2368.0,3359.0,2206.0,1.77,8.05,2014-08-21,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,146.824219,36.677868,,,
2_LC08_032029_20150621_00000000000000000011,240.0,15,361.0,759.0,635.0,2709.0,2108.0,1061.0,1.77,0.69,2015-06-21,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,136.859787,26.425991,,,
2_LC08_032029_20150723_00000000000000000011,406.0,15,520.0,848.0,850.0,2929.5,2889.0,1622.0,1.77,0.15,2015-07-23,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.700623,29.87944,,,
2_LC08_032029_20150824_00000000000000000011,438.0,15,555.0,887.0,963.0,2719.0,3031.0,1814.0,1.77,0.01,2015-08-24,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,147.608841,37.489563,,,
2_LC08_032029_20150925_00000000000000000011,604.0,15,764.0,1071.0,1448.0,2859.0,3704.0,2297.0,1.77,14.1,2015-09-25,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,157.233002,47.89637,,,
2_LC08_032029_20160522_00000000000000000011,423.0,15,562.0,950.0,957.0,2993.0,3078.0,1807.0,1.77,47.58,2016-05-22,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,142.29744,28.30172,,,
2_LC08_032029_20160607_00000000000000000011,409.0,15,539.0,938.0,920.0,2964.0,2998.0,1713.0,1.77,0.37,2016-06-07,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.948044,26.561325,,,
2_LC08_032029_20160623_00000000000000000011,480.0,15,659.0,1049.0,1172.0,2925.0,3347.0,2002.0,1.77,3.77,2016-06-23,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,136.851044,26.459965,,,
2_LC08_032029_20160709_00000000000000000011,467.0,15,604.0,971.0,1030.0,2608.0,3214.0,1934.0,1.77,0.19,2016-07-09,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,136.974289,27.805447,,,
2_LC08_032029_20160725_00000000000000000011,507.0,15,674.0,1045.0,1208.0,2688.0,3474.0,2123.0,1.77,0.01,2016-07-25,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,139.443634,30.341297,,,
2_LC08_032029_20160810_00000000000000000011,560.0,15,729.0,1071.0,1323.0,2581.0,3668.0,2302.0,1.77,17.29,2016-08-10,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,143.617783,33.880161,,,
2_LC08_032029_20160911_00000000000000000011,519.0,15,648.0,931.0,1101.0,2373.0,3453.0,2230.0,1.77,0.25,2016-09-11,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,153.624573,43.331127,,,
2_LC08_032029_20160927_00000000000000000011,546.0,15,694.0,961.0,1247.0,2211.0,3538.0,2375.0,1.77,0.01,2016-09-27,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,158.018936,48.843853,,,
2_LC08_032029_20170610_00000000000000000011,555.0,15,722.0,1093.0,1224.0,2705.0,3595.0,2337.0,1.77,0.83,2017-06-10,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,138.438171,26.436649,,,
2_LC08_032029_20170626_00000000000000000011,616.0,15,786.0,1169.0,1364.0,2809.0,3731.0,2505.0,1.77,0.02,2017-06-26,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,136.665955,26.605225,,,
2_LC08_032029_20170728_00000000000000000011,590.0,15,805.0,1241.0,1504.0,2948.0,3849.0,2418.0,1.77,23.33,2017-07-28,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,140.028519,30.895859,,,
2_LC08_032029_20170930_00000000000000000011,620.0,15,778.0,1041.0,1284.0,2110.0,3558.0,2499.0,1.77,22.3,2017-09-30,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,158.648117,49.826454,,,
2_LC08_032029_20180731_00000000000000000011,529.0,15,658.0,997.0,1169.0,2558.0,3321.0,2173.0,1.77,0.01,2018-07-31,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,140.457031,31.534218,,,
2_LC08_032029_20180816_00000000000000000011,546.0,15,708.0,1058.0,1275.0,2466.0,3402.0,2237.0,1.77,1.71,2018-08-16,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,145.047073,35.369534,,,
2_LC08_032029_20180917_00000000000000000011,637.0,15,839.0,1166.0,1476.0,2396.0,3725.0,2585.0,1.77,43.79,2018-09-17,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,155.044922,45.23753,,,
2_LC08_032029_20190515_00000000000000000011,540.0,15,656.0,965.0,1038.0,2410.0,3118.0,2051.0,1.77,9.18,2019-05-15,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,143.973221,29.736717,,,
2_LC08_032029_20190531_00000000000000000011,504.0,15,575.0,855.0,822.0,2459.0,2712.0,1722.0,1.77,16.25,2019-05-31,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,140.493546,27.188786,,,
2_LC08_032029_20190616_00000000000000000011,323.0,11,461.0,840.0,760.0,2822.0,2545.0,1444.0,1.77,34.47,2019-06-16,733,,43.94609966730102,-101.85520095920872,15.49,0.0,LANDSAT_8,137.627182,26.312061,,,
